ticker,strategy,score,stage,themes,priority
사조동아원,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
삼목에스폼,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
삼성화재우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
세보엠이씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
세운메디칼,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
시그네틱스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
신영와코루,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
씨에스윈드,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아모그린텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아비코전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아시아종묘,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아이즈비전,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
에스티큐브,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
에치에프알,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엑스플러스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엠디바이스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
옴니시스템,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
원익피앤이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
위세아이텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유니퀘스트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유비벨록스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
유투바이오,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
잉글우드랩,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
제이앤티씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
좋은사람들,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
제이엠아이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
진양홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
컴퍼니케이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
쿠쿠홈시스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
태웅로직스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
태양금속우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
파라다이스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한빛레이저,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한미글로벌,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한세엠케이,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한온시스템,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대리바트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대백화점,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대이지웰,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대퓨처넷,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
고려산업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
광동제약,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
국제약품,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
극동유화,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
금호건설,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
나라셀라,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
남광토건,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
남해화학,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
노랑풍선,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
노바렉스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
네오펙트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
다보링크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대동스틸,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대한방직,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
동국씨엠,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동국산업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동국제약,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동방선기,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
동부건설,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동아지질,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
동양생명,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
동원산업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동화기업,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
디티앤씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
롯데렌탈,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
로지시스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
마녀공장,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
메쎄이상,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
모나용평,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
미래산업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
보라티알,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
부산산업,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
비아트론,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
산일전기,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
사조산업,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
빛샘전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼보판지,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
삼성증권,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼성화재,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
삼일제약,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
새로닉스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
서울리거,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
서울옥션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
선바이오,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
세아제강,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
시공테크,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
신라섬유,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
신일전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
싸이맥스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아나패스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아이디피,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아세아텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아이디스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아이씨디,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
애경산업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
에스씨디,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
에어부산,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엔에프씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엑스큐어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
오르비텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
와이씨켐,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
와이엠티,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
와이엔텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
웨이버스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
원일특강,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
유비케어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
이건산업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
율촌화학,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
이연제약,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
인터로조,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
인포바인,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
잉크테크,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
제주항공,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
진시스템,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
진흥기업,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
컬러레이,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
케이웨더,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코나아이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코리아나,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
코스맥스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코오롱우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코아시아,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
큐캐피탈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
테이팩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
토모큐브,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
토니모리,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
특수건설,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
티플랙스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
피델릭스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한국콜마,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한일사료,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한일철강,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한일화학,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한화생명,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대해상,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
호텔신라,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
홈캐스트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
흥구석유,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
흥국화재,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
골프존,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
네이블,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
넥센우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
넷마블,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대상우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
디어유,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
라온텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
링네트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
링크드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
마니커,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
매커스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
민테크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
브이엠,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
브이티,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
빙그레,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼양사,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
셀비온,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
소마젠,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
솔루엠,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
쇼박스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아난티,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
쎄니트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
양지사,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
에이텀,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
와이솔,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유니셈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유니켐,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
이노션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
제이오,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
진에어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
체시스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
캠시스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
코미팜,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
파워넷,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
퍼스텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
펩트론,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
휴니드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
휴스틸,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
휴맥스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
광무,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
넥센,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대모,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
농심,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
대상,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
덕성,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동양,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
딜리,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
디오,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
배럴,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
백산,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
벽산,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
성우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
서산,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
서한,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
선광,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
센코,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
솔본,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
신풍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
씨젠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아톤,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
워트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
우성,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
윈팩,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유신,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
제닉,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
조비,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
핑거,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
하림,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
흥국,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
DL이앤씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
DN오토모티브,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
F&F홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
GS피앤엘,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
HB솔루션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
HDC현대산업개발,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
GS건설,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
HD현대일렉트릭,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
KB스타리츠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
KCC글라스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
KCC,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
KCTC,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
KG스틸,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
LB인베스트먼트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
LB세미콘,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
LG생활건강우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
LG생활건강,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
LK삼양,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
LX세미콘,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
NEW,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
NHN,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
NPC,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
SBI인베스트먼트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
SG&G,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
SGC E&C,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
SIMPAC,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
SK이터닉스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
SK이노베이션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
SK증권우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
SNT에너지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
SNT홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
TCC스틸,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
TP,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
YW,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
