theme,abnormality,fiedler_today,fiedler_baseline,fiedler_change,pct_change,num_stocks,stock_list
제지,"LARGE_DECREASE, DISCONNECTION",0.0,7.146555816285222,-7.146555816285222,-100.0,14,"깨끗한나라, 무림P&P, 무림SP, 무림페이퍼, 삼정펄프, 신풍, 아세아, 아세아제지, 페이퍼코리아, 한국수출포장"
터치패널(스마트폰/태블릿PC 등),LARGE_DECREASE,0.0,-2.0514435703508242e-29,2.0514435703508242e-29,-100.0,10,"나노, 미래나노텍, 베셀, 에코볼트, 유아이디, 이미지스, 일진디스플, 토비스, 파인텍, 하이딥"
원격진료/비대면진료(U-Healthcare),"LARGE_DECREASE, DISCONNECTION",0.0,8.632043939493904,-8.632043939493904,-100.0,23,"나노, 나노엔텍, 네오펙트, 녹십자, 녹십자홀딩스, 마크로젠, 메디포스트, 뷰웍스, 블루엠텍, 비트컴퓨터"
치아 치료(임플란트 등),LARGE_DECREASE,0.6132862473758386,6.885394158358473,-6.272107910982634,-91.09293915103838,14,"나이벡, 덴티스, 덴티움, 디오, 레이, 메타바이오메드, 바텍, 신흥, 오스코텍, 오스테오닉"
mRNA(메신저 리보핵산),"LARGE_DECREASE, DISCONNECTION",0.0,7.822921584959946,-7.822921584959946,-100.0,16,"나이벡, 녹십자, 삼양홀딩스, 서린바이오, 셀루메드, 아미노로직스, 아이진, 에스티팜, 엔지켐생명과학, 올릭스"
MLCC(적층세라믹콘덴서),LARGE_DECREASE,1.823317269907863,4.999999999999992,-3.176682730092129,-63.533654601842684,11,"네온테크, 대주전자재료, 바텍, 삼성전기, 삼화콘덴서, 아모텍, 아바텍, 원준, 코스모신소재, 코칩"
뉴로모픽 반도체,LARGE_DECREASE,1.0000000000000009,3.9999999999999982,-2.9999999999999973,-74.99999999999997,7,"네패스, 네패스아크, 삼성전자, 앤씨앤, 에이직랜드, 오픈엣지테크놀로지, 자람테크놀로지"
의료AI,LARGE_DECREASE,0.0,-1.7763568394045805e-15,1.7763568394045805e-15,-100.0,26,"노을, 드림씨아이에스, 딥노이드, 랩지노믹스, 루닛, 메디아나, 모아데이타, 뷰노, 비스토스, 셀루메드"
모더나(MODERNA),"LARGE_DECREASE, DISCONNECTION",0.0,2.000000000000001,-2.000000000000001,-100.0,6,"녹십자, 삼성바이오로직스, 소마젠, 에스티팜, 엔투텍, 파미셀"
DMZ 평화공원,"LARGE_DECREASE, DISCONNECTION",0.0,8.863574124165627,-8.863574124165627,-100.0,19,"누리플랜, 대창, 대창스틸, 딜리, 모나용평, 모헨즈, 삼륭물산, 시공테크, 시그네틱스, 씨아이테크"
전자파,"LARGE_DECREASE, DISCONNECTION",0.0,7.359385269162044,-7.359385269162044,-100.0,13,"다산솔루에타, 동일기연, 레몬, 상신전자, 성우, 성우전자, 아모텍, 아이씨에이치, 잉크테크, 제너셈"
골판지 제조,"LARGE_DECREASE, DISCONNECTION",0.0,2.8072994928995927,-2.8072994928995927,-100.0,12,"대림제지, 대영포장, 리더스코스메틱, 삼보판지, 신대양제지, 아세아, 아세아제지, 영풍, 영풍제지, 태림포장"
"구충제(펜벤다졸, 이버멕틴 등)","LARGE_DECREASE, DISCONNECTION",0.0,4.9773444091360615,-4.9773444091360615,-100.0,11,"대성미생물, 명문제약, 신풍, 신풍제약, 알리코제약, 오텍, 이글벳, 조아제약, 진바이오텍, 체시스"
토스(toss),LARGE_INCREASE,3.0,2.108780151289707,0.8912198487102931,42.26234053679009,7,"대신정보통신, 엔비티, 이월드, 하나금융지주, 한국전자인증, 한화, 한화투자증권"
보톡스(보툴리눔톡신),LARGE_DECREASE,0.9428060095473757,7.747105771545602,-6.804299761998227,-87.83021637564038,14,"대웅, 대웅제약, 디에스케이, 메디톡스, 알에프텍, 유바이오로직스, 제테마, 청담글로벌, 파마리서치, 한국비엔씨"
미용기기,"LARGE_DECREASE, DISCONNECTION",0.0,9.82452702214024,-9.82452702214024,-100.0,19,"대웅, 대웅제약, 동방, 라메디텍, 레이, 레이저옵텍, 메디톡스, 비올, 에이피알, 원텍"
원자력발전소 해체,LARGE_DECREASE,0.9874791202400053,3.7571624152851113,-2.7696832950451062,-73.71742258938066,16,"대창, 대창솔루션, 두산, 두산에너빌리티, 비에이치, 비에이치아이, 비츠로테크, 에스앤더블류, 오르비텍, 우리기술"
화이자(PFIZER),"LARGE_DECREASE, DISCONNECTION",0.0,4.999999999999996,-4.999999999999996,-100.0,6,"대한약품, 서울제약, 유한양행, 제일약품, 제주반도체, 파미셀"
화학섬유,LARGE_DECREASE,0.7611477949195194,5.105582008930062,-4.344434214010542,-85.09185057475891,10,"대한화섬, 성안머티리얼스, 코오롱, 코오롱인더, 태광, 태광산업, 한화, 효성, 효성티앤씨, 휴비스"
생명보험,"LARGE_DECREASE, DISCONNECTION",0.0,6.9999999999999964,-6.9999999999999964,-100.0,7,"동양, 동양생명, 미래에셋생명, 삼성생명, 코리안리, 한화, 한화생명"
바이오인식(생체인식),"LARGE_DECREASE, DISCONNECTION",0.0,8.790150846505371,-8.790150846505371,-100.0,16,"동운아나텍, 드림시큐리티, 드림텍, 라온시큐어, 슈프리마, 슈프리마에이치큐, 시선AI, 시큐브, 아이티센피엔에스, 알체라"
탈 플라스틱(친환경/생분해성 등),"LARGE_DECREASE, DISCONNECTION",0.0,7.000000000000004,-7.000000000000004,-100.0,8,"디아이, 디아이씨, 삼륭물산, 씨티케이, 에코플라스틱, 진영, 코오롱, 코오롱ENP"
피팅(관이음쇠)/밸브,LARGE_INCREASE,3.6310733362546053,1.7679688418163857,1.8631044944382196,105.38107065982526,9,"디케이락, 비엠티, 성광벤드, 케이에스피, 태광, 하이록코리아, 한국선재, 한선엔지니어링, 화성밸브"
렌터카,"LARGE_DECREASE, DISCONNECTION",0.0,1.0,-1.0,-100.0,4,"레드캡투어, 롯데렌탈, 쏘카, 케이카"
낙태/피임,"LARGE_DECREASE, DISCONNECTION",0.0,2.0,-2.0,-100.0,4,"명문제약, 알리코제약, 지엘팜텍, 현대약품"
보안주(물리),"LARGE_DECREASE, DISCONNECTION",0.0,9.857478440422314,-9.857478440422314,-100.0,18,"벨로크, 슈프리마, 슈프리마에이치큐, 시선AI, 싸이버원, 아이디스, 앤씨앤, 에스원, 엑시큐어하이트론, 이노뎁"
CCTV＆DVR,"LARGE_DECREASE, DISCONNECTION",0.0,4.5857864376269095,-4.5857864376269095,-100.0,8,"비츠로시스, 아이디스, 앤씨앤, 엑시큐어하이트론, 인콘, 코콤, 포커스에이아이, 한화, 한화비전"
자전거,LARGE_DECREASE,1.0000000000000007,1.999999999999999,-0.9999999999999982,-49.999999999999936,4,"빅텍, 삼천리, 삼천리자전거, 알톤"
전기자전거,"LARGE_DECREASE, DISCONNECTION",0.0,1.6972243622680043,-1.6972243622680043,-100.0,6,"삼성SDI, 삼천리, 삼천리자전거, 알톤, 에스피지, 파워로직스"
4대강 복원,"LARGE_DECREASE, DISCONNECTION",0.0,3.585786437626904,-3.585786437626904,-100.0,7,"삼호개발, 우원개발, 웹스, 자연과환경, 특수건설, 하이드로리튬, 혜인"
유심(USIM),"LARGE_DECREASE, DISCONNECTION",0.0,2.585786437626904,-2.585786437626904,-100.0,6,"성우, 성우전자, 엑스큐어, 옴니시스템, 유비벨록스, 이루온"
