theme,strategy,signal_date,total_return,holding_weeks,n_stocks,signal_still_valid_pct,signal_type,signal_strength,tier
반도체 장비,alternative,2025-02-09,-2.4929395677694086,11.443298969072165,97,0.0,leadership,2.75,
반도체 장비,alternative,2025-02-09,-2.4929395677694086,11.443298969072165,97,0.0,leadership,1.375,
은행,alternative,2025-02-09,1.9012641200251073,11.909090909090908,11,0.0,leadership,3.0,
은행,alternative,2025-02-09,1.9012641200251073,11.909090909090908,11,0.0,leadership,1.6675,
은행,alternative,2025-02-09,1.9012641200251073,11.909090909090908,11,0.0,leadership,1.1116666666666668,
제약업체,alternative,2025-02-09,-0.19444042648543375,11.705263157894738,95,0.0,leadership,1.0050000000000001,
증권,alternative,2025-02-09,3.8622023453653327,12.0,26,0.0,leadership,1.175,
풍력에너지,alternative,2025-02-09,1.8128715335054684,11.571428571428571,42,0.0,leadership,3.0,
풍력에너지,alternative,2025-02-09,1.8128715335054684,11.571428571428571,42,0.0,leadership,2.0524999999999998,
풍력에너지,alternative,2025-02-09,1.8128715335054684,11.571428571428571,42,0.0,leadership,1.3683333333333332,
태양광에너지,alternative,2025-02-09,2.130875734375162,11.482142857142858,56,0.0,leadership,3.0,
태양광에너지,alternative,2025-02-09,2.130875734375162,11.482142857142858,56,0.0,leadership,1.6875,
태양광에너지,alternative,2025-02-09,2.130875734375162,11.482142857142858,56,0.0,leadership,1.125,
4차산업 수혜주,alternative,2025-02-09,-0.6658995511114955,10.608695652173912,46,0.0,leadership,2.0,
4차산업 수혜주,alternative,2025-02-09,-0.6658995511114955,10.608695652173912,46,0.0,leadership,1.0,
자율주행차,alternative,2025-02-09,-5.330234742119743,11.836065573770492,61,0.0,leadership,2.31,
자율주행차,alternative,2025-02-09,-5.330234742119743,11.836065573770492,61,0.0,leadership,1.155,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.07,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.07,
건설 대표주,alternative,2025-02-09,5.940145774329602,12.0,9,0.0,leadership,1.6649999999999998,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.07,
광고,alternative,2025-02-09,0.4043621109240457,11.615384615384615,26,0.0,leadership,1.6649999999999998,
카지노,alternative,2025-02-09,4.295468858694803,12.0,6,0.0,leadership,1.6649999999999998,
윤활유,alternative,2025-02-09,-0.4646138075213626,12.0,8,0.0,leadership,3.0,
윤활유,alternative,2025-02-09,-0.4646138075213626,12.0,8,0.0,leadership,1.6675,
윤활유,alternative,2025-02-09,-0.4646138075213626,12.0,8,0.0,leadership,1.1116666666666668,
자원개발,alternative,2025-02-09,-1.1145442224376736,11.375,16,0.0,leadership,2.2199999999999998,
자원개발,alternative,2025-02-09,-1.1145442224376736,11.375,16,0.0,leadership,1.1099999999999999,
은행,alternative,2025-02-09,1.9012641200251073,11.909090909090908,11,0.0,leadership,3.0,
은행,alternative,2025-02-09,1.9012641200251073,11.909090909090908,11,0.0,leadership,1.6675,
은행,alternative,2025-02-09,1.9012641200251073,11.909090909090908,11,0.0,leadership,1.1116666666666668,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.07,
유리 기판,alternative,2025-02-09,-7.03174892009344,12.0,21,0.0,leadership,2.855,
유리 기판,alternative,2025-02-09,-7.03174892009344,12.0,21,0.0,leadership,1.4275,
GTX(수도권 광역급행철도),alternative,2025-02-09,4.039841613744235,11.586206896551724,29,0.0,leadership,3.0,
GTX(수도권 광역급행철도),alternative,2025-02-09,4.039841613744235,11.586206896551724,29,0.0,leadership,1.5525,
GTX(수도권 광역급행철도),alternative,2025-02-09,4.039841613744235,11.586206896551724,29,0.0,leadership,1.035,
사물인터넷,alternative,2025-02-09,0.2290551581265815,11.676470588235293,34,0.0,leadership,2.1350000000000002,
사물인터넷,alternative,2025-02-09,0.2290551581265815,11.676470588235293,34,0.0,leadership,1.0675000000000001,
전력설비,alternative,2025-02-09,-0.6182370305739051,11.428571428571429,35,0.0,leadership,3.0,
전력설비,alternative,2025-02-09,-0.6182370305739051,11.428571428571429,35,0.0,leadership,1.5,
전력설비,alternative,2025-02-09,-0.6182370305739051,11.428571428571429,35,0.0,leadership,1.0,
전기차,alternative,2025-02-09,-1.3616713364645832,11.765217391304347,115,0.0,leadership,2.0100000000000002,
전기차,alternative,2025-02-09,-1.3616713364645832,11.765217391304347,115,0.0,leadership,1.0050000000000001,
증권,alternative,2025-02-09,3.8622023453653327,12.0,26,0.0,leadership,1.175,
비료,alternative,2025-02-09,0.3849954458399188,12.0,12,0.0,leadership,3.0,
비료,alternative,2025-02-09,0.3849954458399188,12.0,12,0.0,leadership,1.6675,
비료,alternative,2025-02-09,0.3849954458399188,12.0,12,0.0,leadership,1.1116666666666668,
갤럭시 부품주,alternative,2025-02-09,-2.166054830936865,11.512195121951219,41,0.0,leadership,1.6649999999999998,
폴더블폰,alternative,2025-02-09,-2.20263213589293,11.483870967741936,31,0.0,leadership,2.02,
폴더블폰,alternative,2025-02-09,-2.20263213589293,11.483870967741936,31,0.0,leadership,1.01,
석유화학,alternative,2025-02-09,3.0078683244651385,10.818181818181818,22,0.0,leadership,3.0,
석유화학,alternative,2025-02-09,3.0078683244651385,10.818181818181818,22,0.0,leadership,1.6675,
석유화학,alternative,2025-02-09,3.0078683244651385,10.818181818181818,22,0.0,leadership,1.1116666666666668,
블록체인,alternative,2025-02-09,-1.446190616998081,11.653846153846153,26,0.0,leadership,1.6649999999999998,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.07,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.07,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-09,-0.4002878117240807,11.278481012658228,158,0.0,leadership,1.07,
전기차,alternative,2025-02-09,-1.3616713364645832,11.765217391304347,115,0.0,leadership,2.0100000000000002,
전기차,alternative,2025-02-09,-1.3616713364645832,11.765217391304347,115,0.0,leadership,1.0050000000000001,
OLED(유기 발광 다이오드),alternative,2025-02-09,-2.059712421511913,11.465909090909092,88,0.0,leadership,1.5699999999999998,
전기차,alternative,2025-02-09,-1.3616713364645832,11.765217391304347,115,0.0,leadership,2.0100000000000002,
전기차,alternative,2025-02-09,-1.3616713364645832,11.765217391304347,115,0.0,leadership,1.0050000000000001,
네옴시티,alternative,2025-02-09,1.9704429269941925,11.793103448275861,29,0.0,leadership,3.0,
네옴시티,alternative,2025-02-09,1.9704429269941925,11.793103448275861,29,0.0,leadership,2.2375,
네옴시티,alternative,2025-02-09,1.9704429269941925,11.793103448275861,29,0.0,leadership,1.4916666666666667,
제대혈,alternative,2025-02-09,-2.6716801964452164,12.0,6,0.0,leadership,2.5,
제대혈,alternative,2025-02-09,-2.6716801964452164,12.0,6,0.0,leadership,1.25,
태풍 및 장마,alternative,2025-02-09,1.0275544720568346,11.818181818181818,11,0.0,leadership,1.6649999999999998,
남북경협,alternative,2025-02-09,1.8493900061171868,11.642857142857142,28,0.0,leadership,3.0,
남북경협,alternative,2025-02-09,1.8493900061171868,11.642857142857142,28,0.0,leadership,1.8175000000000001,
남북경협,alternative,2025-02-09,1.8493900061171868,11.642857142857142,28,0.0,leadership,1.2116666666666667,
그래핀,alternative,2025-02-09,1.15444709667947,11.23076923076923,13,0.0,leadership,3.0,
그래핀,alternative,2025-02-09,1.15444709667947,11.23076923076923,13,0.0,leadership,1.6675,
그래핀,alternative,2025-02-09,1.15444709667947,11.23076923076923,13,0.0,leadership,1.1116666666666668,
자전거,alternative,2025-02-09,0.8868397779561749,12.0,4,0.0,leadership,2.5,
자전거,alternative,2025-02-09,0.8868397779561749,12.0,4,0.0,leadership,1.25,
자전거,alternative,2025-02-09,0.8868397779561749,12.0,4,0.0,leadership,2.5,
자전거,alternative,2025-02-09,0.8868397779561749,12.0,4,0.0,leadership,1.25,
반도체 장비,alternative,2025-02-16,-3.0257764745216256,11.690721649484535,97,0.0,leadership,2.75,
반도체 장비,alternative,2025-02-16,-3.0257764745216256,11.690721649484535,97,0.0,leadership,1.375,
은행,alternative,2025-02-16,1.192737031109837,12.0,11,0.0,leadership,3.0,
은행,alternative,2025-02-16,1.192737031109837,12.0,11,0.0,leadership,1.6675,
은행,alternative,2025-02-16,1.192737031109837,12.0,11,0.0,leadership,1.1116666666666668,
제약업체,alternative,2025-02-16,-0.2907853623648083,11.652631578947368,95,0.0,leadership,1.0050000000000001,
증권,alternative,2025-02-16,3.432106041908469,12.0,26,0.0,leadership,1.175,
풍력에너지,alternative,2025-02-16,2.2481316594111314,11.785714285714286,42,0.0,tier,1.573624107546046,2.0
풍력에너지,alternative,2025-02-16,2.2481316594111314,11.785714285714286,42,0.0,leadership,3.0,
풍력에너지,alternative,2025-02-16,2.2481316594111314,11.785714285714286,42,0.0,leadership,2.0524999999999998,
풍력에너지,alternative,2025-02-16,2.2481316594111314,11.785714285714286,42,0.0,leadership,1.3683333333333332,
태양광에너지,alternative,2025-02-16,1.9613721127354389,11.785714285714286,56,0.0,leadership,3.0,
태양광에너지,alternative,2025-02-16,1.9613721127354389,11.785714285714286,56,0.0,leadership,1.6875,
태양광에너지,alternative,2025-02-16,1.9613721127354389,11.785714285714286,56,0.0,leadership,1.125,
4차산업 수혜주,alternative,2025-02-16,0.8962331037284801,11.521739130434783,46,0.0,leadership,2.0,
4차산업 수혜주,alternative,2025-02-16,0.8962331037284801,11.521739130434783,46,0.0,leadership,1.0,
자율주행차,alternative,2025-02-16,-3.766882309546892,11.672131147540984,61,0.0,leadership,2.31,
자율주행차,alternative,2025-02-16,-3.766882309546892,11.672131147540984,61,0.0,leadership,1.155,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.07,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.07,
건설 대표주,alternative,2025-02-16,4.608188482470724,12.0,9,0.0,leadership,1.6649999999999998,
원자력발전,alternative,2025-02-16,0.48694879865104207,12.0,57,0.0,tier,1.9515149537245124,2.0
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.07,
광고,alternative,2025-02-16,1.0085876722014453,12.0,26,0.0,leadership,1.6649999999999998,
카지노,alternative,2025-02-16,4.454663454785401,12.0,6,0.0,leadership,1.6649999999999998,
윤활유,alternative,2025-02-16,-1.5919234508737976,12.0,8,0.0,leadership,3.0,
윤활유,alternative,2025-02-16,-1.5919234508737976,12.0,8,0.0,leadership,1.6675,
윤활유,alternative,2025-02-16,-1.5919234508737976,12.0,8,0.0,leadership,1.1116666666666668,
자원개발,alternative,2025-02-16,1.4611355228587277,11.375,16,0.0,leadership,2.2199999999999998,
자원개발,alternative,2025-02-16,1.4611355228587277,11.375,16,0.0,leadership,1.1099999999999999,
은행,alternative,2025-02-16,1.192737031109837,12.0,11,0.0,leadership,3.0,
은행,alternative,2025-02-16,1.192737031109837,12.0,11,0.0,leadership,1.6675,
은행,alternative,2025-02-16,1.192737031109837,12.0,11,0.0,leadership,1.1116666666666668,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.07,
유리 기판,alternative,2025-02-16,-5.961785376198923,12.0,21,0.0,leadership,2.855,
유리 기판,alternative,2025-02-16,-5.961785376198923,12.0,21,0.0,leadership,1.4275,
GTX(수도권 광역급행철도),alternative,2025-02-16,3.49782156695146,12.0,29,0.0,leadership,3.0,
GTX(수도권 광역급행철도),alternative,2025-02-16,3.49782156695146,12.0,29,0.0,leadership,1.5525,
GTX(수도권 광역급행철도),alternative,2025-02-16,3.49782156695146,12.0,29,0.0,leadership,1.035,
사물인터넷,alternative,2025-02-16,-0.6863328952227917,11.705882352941176,34,0.0,leadership,2.1350000000000002,
사물인터넷,alternative,2025-02-16,-0.6863328952227917,11.705882352941176,34,0.0,leadership,1.0675000000000001,
전력설비,alternative,2025-02-16,-0.31288519608786647,11.942857142857143,35,0.0,leadership,3.0,
전력설비,alternative,2025-02-16,-0.31288519608786647,11.942857142857143,35,0.0,leadership,1.5,
전력설비,alternative,2025-02-16,-0.31288519608786647,11.942857142857143,35,0.0,leadership,1.0,
전기차,alternative,2025-02-16,-1.6637762424326428,11.73913043478261,115,0.0,leadership,2.0100000000000002,
전기차,alternative,2025-02-16,-1.6637762424326428,11.73913043478261,115,0.0,leadership,1.0050000000000001,
증권,alternative,2025-02-16,3.432106041908469,12.0,26,0.0,leadership,1.175,
비료,alternative,2025-02-16,0.1288405291744339,12.0,12,0.0,leadership,3.0,
비료,alternative,2025-02-16,0.1288405291744339,12.0,12,0.0,leadership,1.6675,
비료,alternative,2025-02-16,0.1288405291744339,12.0,12,0.0,leadership,1.1116666666666668,
갤럭시 부품주,alternative,2025-02-16,-2.3041585045086994,12.0,41,0.0,leadership,1.6649999999999998,
폴더블폰,alternative,2025-02-16,-2.3335977098828904,11.774193548387096,31,0.0,leadership,2.02,
폴더블폰,alternative,2025-02-16,-2.3335977098828904,11.774193548387096,31,0.0,leadership,1.01,
석유화학,alternative,2025-02-16,2.244466837924166,11.636363636363637,22,0.0,leadership,3.0,
석유화학,alternative,2025-02-16,2.244466837924166,11.636363636363637,22,0.0,leadership,1.6675,
석유화학,alternative,2025-02-16,2.244466837924166,11.636363636363637,22,0.0,leadership,1.1116666666666668,
블록체인,alternative,2025-02-16,0.03391381728381821,11.192307692307692,26,0.0,leadership,1.6649999999999998,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.07,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.07,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-16,-1.752750048054672,11.39873417721519,158,0.0,leadership,1.07,
전기차,alternative,2025-02-16,-1.6637762424326428,11.73913043478261,115,0.0,leadership,2.0100000000000002,
전기차,alternative,2025-02-16,-1.6637762424326428,11.73913043478261,115,0.0,leadership,1.0050000000000001,
OLED(유기 발광 다이오드),alternative,2025-02-16,-1.9952398961883466,12.0,88,0.0,leadership,1.5699999999999998,
전기차,alternative,2025-02-16,-1.6637762424326428,11.73913043478261,115,0.0,leadership,2.0100000000000002,
전기차,alternative,2025-02-16,-1.6637762424326428,11.73913043478261,115,0.0,leadership,1.0050000000000001,
네옴시티,alternative,2025-02-16,1.9860766213066845,11.758620689655173,29,0.0,leadership,3.0,
네옴시티,alternative,2025-02-16,1.9860766213066845,11.758620689655173,29,0.0,leadership,2.2375,
네옴시티,alternative,2025-02-16,1.9860766213066845,11.758620689655173,29,0.0,leadership,1.4916666666666667,
제대혈,alternative,2025-02-16,-3.9897108586075203,12.0,6,0.0,leadership,2.5,
제대혈,alternative,2025-02-16,-3.9897108586075203,12.0,6,0.0,leadership,1.25,
태풍 및 장마,alternative,2025-02-16,1.4266604366428026,11.727272727272727,11,0.0,leadership,1.6649999999999998,
남북경협,alternative,2025-02-16,2.875647292800568,11.928571428571429,28,0.0,leadership,3.0,
남북경협,alternative,2025-02-16,2.875647292800568,11.928571428571429,28,0.0,leadership,1.8175000000000001,
남북경협,alternative,2025-02-16,2.875647292800568,11.928571428571429,28,0.0,leadership,1.2116666666666667,
그래핀,alternative,2025-02-16,2.347283681890805,11.538461538461538,13,0.0,leadership,3.0,
그래핀,alternative,2025-02-16,2.347283681890805,11.538461538461538,13,0.0,leadership,1.6675,
그래핀,alternative,2025-02-16,2.347283681890805,11.538461538461538,13,0.0,leadership,1.1116666666666668,
자전거,alternative,2025-02-16,1.5894898685249523,12.0,4,0.0,leadership,2.5,
자전거,alternative,2025-02-16,1.5894898685249523,12.0,4,0.0,leadership,1.25,
자전거,alternative,2025-02-16,1.5894898685249523,12.0,4,0.0,leadership,2.5,
자전거,alternative,2025-02-16,1.5894898685249523,12.0,4,0.0,leadership,1.25,
반도체 장비,alternative,2025-02-23,-2.1220273677155665,12.0,97,0.0,leadership,2.75,
반도체 장비,alternative,2025-02-23,-2.1220273677155665,12.0,97,0.0,leadership,1.375,
은행,alternative,2025-02-23,1.316433248216165,12.0,11,0.0,leadership,3.0,
은행,alternative,2025-02-23,1.316433248216165,12.0,11,0.0,leadership,1.6675,
은행,alternative,2025-02-23,1.316433248216165,12.0,11,0.0,leadership,1.1116666666666668,
제약업체,alternative,2025-02-23,-0.4413171453299409,11.957894736842105,95,0.0,leadership,1.0050000000000001,
증권,alternative,2025-02-23,17.065584059622754,11.5,26,100.0,leadership,1.175,
풍력에너지,alternative,2025-02-23,3.6120085269640043,11.666666666666666,42,0.0,leadership,3.0,
풍력에너지,alternative,2025-02-23,3.6120085269640043,11.666666666666666,42,0.0,leadership,2.0524999999999998,
풍력에너지,alternative,2025-02-23,3.6120085269640043,11.666666666666666,42,0.0,leadership,1.3683333333333332,
태양광에너지,alternative,2025-02-23,5.210877714905912,11.660714285714286,56,0.0,leadership,3.0,
태양광에너지,alternative,2025-02-23,5.210877714905912,11.660714285714286,56,0.0,leadership,1.6875,
태양광에너지,alternative,2025-02-23,5.210877714905912,11.660714285714286,56,0.0,leadership,1.125,
4차산업 수혜주,alternative,2025-02-23,2.091847759979733,11.717391304347826,46,0.0,leadership,2.0,
4차산업 수혜주,alternative,2025-02-23,2.091847759979733,11.717391304347826,46,0.0,leadership,1.0,
자율주행차,alternative,2025-02-23,-2.678525097550447,12.0,61,0.0,leadership,2.31,
자율주행차,alternative,2025-02-23,-2.678525097550447,12.0,61,0.0,leadership,1.155,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,1.07,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,1.07,
건설 대표주,alternative,2025-02-23,5.477682851474512,12.0,9,0.0,leadership,1.6649999999999998,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,1.07,
광고,alternative,2025-02-23,1.459052840333861,11.615384615384615,26,0.0,leadership,1.6649999999999998,
카지노,alternative,2025-02-23,5.635003169854035,12.0,6,0.0,leadership,1.6649999999999998,
윤활유,alternative,2025-02-23,-1.5975605884466617,12.0,8,0.0,leadership,3.0,
윤활유,alternative,2025-02-23,-1.5975605884466617,12.0,8,0.0,leadership,1.6675,
윤활유,alternative,2025-02-23,-1.5975605884466617,12.0,8,0.0,leadership,1.1116666666666668,
자원개발,alternative,2025-02-23,-2.144892293838234,11.3125,16,0.0,leadership,2.2199999999999998,
자원개발,alternative,2025-02-23,-2.144892293838234,11.3125,16,0.0,leadership,1.1099999999999999,
은행,alternative,2025-02-23,1.316433248216165,12.0,11,0.0,leadership,3.0,
은행,alternative,2025-02-23,1.316433248216165,12.0,11,0.0,leadership,1.6675,
은행,alternative,2025-02-23,1.316433248216165,12.0,11,0.0,leadership,1.1116666666666668,
2차전지,alternative,2025-02-23,9.217451656878339,9.924050632911392,158,100.0,leadership,3.0,
2차전지,alternative,2025-02-23,9.217451656878339,9.924050632911392,158,100.0,leadership,1.605,
2차전지,alternative,2025-02-23,9.217451656878339,9.924050632911392,158,100.0,leadership,1.07,
유리 기판,alternative,2025-02-23,-5.274230933499057,12.0,21,0.0,leadership,2.855,
유리 기판,alternative,2025-02-23,-5.274230933499057,12.0,21,0.0,leadership,1.4275,
GTX(수도권 광역급행철도),alternative,2025-02-23,4.273919568999849,11.655172413793103,29,0.0,leadership,3.0,
GTX(수도권 광역급행철도),alternative,2025-02-23,4.273919568999849,11.655172413793103,29,0.0,leadership,1.5525,
GTX(수도권 광역급행철도),alternative,2025-02-23,4.273919568999849,11.655172413793103,29,0.0,leadership,1.035,
사물인터넷,alternative,2025-02-23,1.1661046772342774,11.705882352941176,34,0.0,leadership,2.1350000000000002,
사물인터넷,alternative,2025-02-23,1.1661046772342774,11.705882352941176,34,0.0,leadership,1.0675000000000001,
전력설비,alternative,2025-02-23,2.0455343433176467,11.971428571428572,35,0.0,leadership,3.0,
전력설비,alternative,2025-02-23,2.0455343433176467,11.971428571428572,35,0.0,leadership,1.5,
전력설비,alternative,2025-02-23,2.0455343433176467,11.971428571428572,35,0.0,leadership,1.0,
전기차,alternative,2025-02-23,-1.4334468461388084,11.817391304347826,115,0.0,leadership,2.0100000000000002,
전기차,alternative,2025-02-23,-1.4334468461388084,11.817391304347826,115,0.0,leadership,1.0050000000000001,
증권,alternative,2025-02-23,17.065584059622754,11.5,26,100.0,leadership,1.175,
비료,alternative,2025-02-23,0.9113665244695327,12.0,12,0.0,leadership,3.0,
비료,alternative,2025-02-23,0.9113665244695327,12.0,12,0.0,leadership,1.6675,
비료,alternative,2025-02-23,0.9113665244695327,12.0,12,0.0,leadership,1.1116666666666668,
갤럭시 부품주,alternative,2025-02-23,-1.597585253284037,12.0,41,0.0,leadership,1.6649999999999998,
폴더블폰,alternative,2025-02-23,4.634955360721275,10.935483870967742,31,100.0,leadership,2.02,
폴더블폰,alternative,2025-02-23,4.634955360721275,10.935483870967742,31,100.0,leadership,1.01,
석유화학,alternative,2025-02-23,1.0417828381419068,11.954545454545455,22,0.0,leadership,3.0,
석유화학,alternative,2025-02-23,1.0417828381419068,11.954545454545455,22,0.0,leadership,1.6675,
석유화학,alternative,2025-02-23,1.0417828381419068,11.954545454545455,22,0.0,leadership,1.1116666666666668,
블록체인,alternative,2025-02-23,0.33581749697646257,11.5,26,0.0,leadership,1.6649999999999998,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,1.07,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,3.0,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,1.605,
2차전지,alternative,2025-02-23,-3.205034468326932,11.79746835443038,158,0.0,leadership,1.07,
2차전지,alternative,2025-02-23,9.217451656878339,9.924050632911392,158,100.0,leadership,3.0,
2차전지,alternative,2025-02-23,9.217451656878339,9.924050632911392,158,100.0,leadership,1.605,
2차전지,alternative,2025-02-23,9.217451656878339,9.924050632911392,158,100.0,leadership,1.07,
전기차,alternative,2025-02-23,-1.4334468461388084,11.817391304347826,115,0.0,leadership,2.0100000000000002,
전기차,alternative,2025-02-23,-1.4334468461388084,11.817391304347826,115,0.0,leadership,1.0050000000000001,
OLED(유기 발광 다이오드),alternative,2025-02-23,-1.1097397603738626,11.875,88,0.0,leadership,1.5699999999999998,
전기차,alternative,2025-02-23,-1.4334468461388084,11.817391304347826,115,0.0,leadership,2.0100000000000002,
전기차,alternative,2025-02-23,-1.4334468461388084,11.817391304347826,115,0.0,leadership,1.0050000000000001,
네옴시티,alternative,2025-02-23,1.6401981015023024,11.655172413793103,29,0.0,leadership,3.0,
네옴시티,alternative,2025-02-23,1.6401981015023024,11.655172413793103,29,0.0,leadership,2.2375,
네옴시티,alternative,2025-02-23,1.6401981015023024,11.655172413793103,29,0.0,leadership,1.4916666666666667,
제대혈,alternative,2025-02-23,-3.2649720645340956,12.0,6,0.0,leadership,2.5,
제대혈,alternative,2025-02-23,-3.2649720645340956,12.0,6,0.0,leadership,1.25,
태풍 및 장마,alternative,2025-02-23,6.989956557386541,11.636363636363637,11,0.0,leadership,1.6649999999999998,
남북경협,alternative,2025-02-23,9.232665162821984,11.428571428571429,28,100.0,leadership,3.0,
남북경협,alternative,2025-02-23,9.232665162821984,11.428571428571429,28,100.0,leadership,1.8175000000000001,
남북경협,alternative,2025-02-23,9.232665162821984,11.428571428571429,28,100.0,leadership,1.2116666666666667,
그래핀,alternative,2025-02-23,0.5340066296380974,11.23076923076923,13,0.0,leadership,3.0,
그래핀,alternative,2025-02-23,0.5340066296380974,11.23076923076923,13,0.0,leadership,1.6675,
그래핀,alternative,2025-02-23,0.5340066296380974,11.23076923076923,13,0.0,leadership,1.1116666666666668,
자전거,alternative,2025-02-23,1.0246406729801054,12.0,4,0.0,leadership,2.5,
자전거,alternative,2025-02-23,1.0246406729801054,12.0,4,0.0,leadership,1.25,
자전거,alternative,2025-02-23,1.0246406729801054,12.0,4,0.0,leadership,2.5,
자전거,alternative,2025-02-23,1.0246406729801054,12.0,4,0.0,leadership,1.25,
반도체 장비,alternative,2025-03-02,4.356925975857981,10.8659793814433,97,100.0,leadership,2.75,
반도체 장비,alternative,2025-03-02,4.356925975857981,10.8659793814433,97,100.0,leadership,1.375,
